,date,opponent_Aston Villa,opponent_Bournemouth,opponent_Brentford,opponent_Brighton and Hove Albion,opponent_Burnley,opponent_Cardiff City,opponent_Chelsea,opponent_Crystal Palace,opponent_Everton,opponent_Fulham,opponent_Huddersfield Town,opponent_Leeds United,opponent_Leicester City,opponent_Liverpool,opponent_Luton Town,opponent_Manchester City,opponent_Manchester United,opponent_Newcastle United,opponent_Norwich City,opponent_Nottingham Forest,opponent_Sheffield United,opponent_Southampton,opponent_Tottenham Hotspur,opponent_Watford,opponent_West Bromwich Albion,opponent_West Ham United,opponent_Wolverhampton Wanderers,team_Aston Villa,team_Bournemouth,team_Brentford,team_Brighton and Hove Albion,team_Burnley,team_Cardiff City,team_Chelsea,team_Crystal Palace,team_Everton,team_Fulham,team_Huddersfield Town,team_Leeds United,team_Leicester City,team_Liverpool,team_Luton Town,team_Manchester City,team_Manchester United,team_Newcastle United,team_Norwich City,team_Nottingham Forest,team_Sheffield United,team_Southampton,team_Tottenham Hotspur,team_Watford,team_West Bromwich Albion,team_West Ham United,team_Wolverhampton Wanderers,venue_code,target,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,day_code_1,day_code_2,day_code_3,day_code_4,day_code_5,day_code_6,gf,ga,xg,xga,poss,attendance,sh,sot,dist,fk,pk,pkatt
23,2020-01-01,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.1111111111111111,0.0,0.18571428571428572,0.12857142857142856,0.359375,0.36524983613169976,0.3333333333333333,0.2,0.2890173410404625,0.0,0.0,0.0
25,2020-01-11,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.2222222222222222,0.1111111111111111,0.3,0.09999999999999999,0.390625,0.3796072202894167,0.4444444444444444,0.6,0.315028901734104,0.25,0.0,0.0
26,2020-01-18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.2222222222222222,0.3333333333333333,0.09999999999999999,0.3428571428571428,0.546875,0.36746836081278683,0.3055555555555555,0.3333333333333333,0.24277456647398846,0.0,0.0,0.0
27,2020-01-21,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,1,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0.2222222222222222,0.0,0.15714285714285714,0.0857142857142857,0.578125,0.2740256138758635,0.41666666666666663,0.4,0.47398843930635837,0.0,0.0,0.0
29,2020-02-01,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0,0.4444444444444444,0.11428571428571428,0.45714285714285713,0.3125,0.6465360762365755,0.4722222222222222,0.26666666666666666,0.3872832369942196,0.0,0.0,0.0
31,2020-02-15,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.1111111111111111,0.2222222222222222,0.11428571428571428,0.11428571428571428,0.6875,0.3063328795441941,0.2777777777777778,0.13333333333333333,0.3005780346820809,0.0,0.0,0.0
32,2020-02-22,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.2222222222222222,0.0,0.37142857142857144,0.07142857142857142,0.4375,0.37157767357434585,0.7777777777777777,0.6,0.3930635838150289,0.25,0.0,0.0
33,2020-02-29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.1111111111111111,0.3333333333333333,0.09999999999999999,0.3285714285714285,0.734375,0.7306257248020975,0.2777777777777778,0.13333333333333333,0.35838150289017345,0.0,0.0,0.0
34,2020-03-07,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0,0.1111111111111111,0.0857142857142857,0.39999999999999997,0.328125,0.3541572127262643,0.16666666666666666,0.2,0.30346820809248554,0.0,0.0,0.0
35,2020-06-19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.3333333333333333,0.0,0.24285714285714283,0.0857142857142857,0.4375,,0.611111111111111,0.5333333333333333,0.3930635838150289,0.5,0.0,0.0
36,2020-06-25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.0,0.2222222222222222,0.12857142857142856,0.2714285714285714,0.546875,,0.3333333333333333,0.2,0.32658959537572263,0.0,0.0,0.0
37,2020-06-28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.3333333333333333,0.1111111111111111,0.18571428571428572,0.07142857142857142,0.53125,,0.3055555555555555,0.4666666666666667,0.3959537572254336,0.75,0.0,0.0
38,2020-07-05,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.1111111111111111,0.0,0.0857142857142857,0.45714285714285713,0.140625,,0.2222222222222222,0.26666666666666666,0.5260115606936416,0.25,0.0,0.0
39,2020-07-09,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.1111111111111111,0.1111111111111111,0.3428571428571428,0.14285714285714285,0.671875,,0.41666666666666663,0.26666666666666666,0.3554913294797689,0.5,0.0,0.3333333333333333
40,2020-07-13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.2222222222222222,0.2222222222222222,0.22857142857142856,0.21428571428571427,0.53125,,0.25,0.3333333333333333,0.18208092485549135,0.0,0.0,0.0
41,2020-07-16,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.1111111111111111,0.1111111111111111,0.3571428571428571,0.09999999999999999,0.765625,,0.5833333333333333,0.3333333333333333,0.36994219653179194,0.25,0.0,0.0
42,2020-07-19,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.2222222222222222,0.0,0.3571428571428571,0.07142857142857142,0.59375,,0.41666666666666663,0.4666666666666667,0.37572254335260125,0.0,0.0,0.3333333333333333
43,2020-07-26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.3333333333333333,0.1111111111111111,0.24285714285714283,0.19999999999999998,0.84375,,0.3333333333333333,0.2,0.4566473988439307,0.0,0.3333333333333333,0.3333333333333333
0,2019-08-10,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,0.15714285714285714,0.12857142857142856,0.71875,0.29182423234003935,0.2777777777777778,0.13333333333333333,0.34104046242774577,0.0,0.0,0.0
1,2019-08-17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.1111111111111111,0.0,0.09999999999999999,0.1714285714285714,0.40625,0.4672263399384864,0.3333333333333333,0.13333333333333333,0.3959537572254336,0.25,0.0,0.0
2,2019-08-23,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0.0,0.2222222222222222,0.18571428571428572,0.14285714285714285,0.71875,0.5032269449906721,0.3333333333333333,0.06666666666666667,0.45375722543352603,0.0,0.0,0.0
4,2019-09-01,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.3333333333333333,0.2222222222222222,0.18571428571428572,0.2857142857142857,0.625,0.47110875813038877,0.41666666666666663,0.4,0.29768786127167635,0.0,0.0,0.0
5,2019-09-15,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.1111111111111111,0.3333333333333333,0.21428571428571427,0.19999999999999998,0.640625,0.10608581656834568,0.38888888888888884,0.3333333333333333,0.3208092485549132,0.0,0.0,0.0
6,2019-09-21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0,0.2222222222222222,0.14285714285714285,0.07142857142857142,0.796875,0.4708566530529925,0.4444444444444444,0.2,0.37572254335260125,0.25,0.0,0.0
8,2019-09-28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.1111111111111111,0.3333333333333333,0.3428571428571428,0.39999999999999997,0.296875,0.4691927595421772,0.3333333333333333,0.4666666666666667,0.15606936416184972,0.25,0.0,0.0
9,2019-10-05,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0,0.1111111111111111,0.18571428571428572,0.0857142857142857,0.625,0.23508798467201128,0.3055555555555555,0.13333333333333333,0.3005780346820809,0.25,0.0,0.0
10,2019-10-19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.2222222222222222,0.0,0.3,0.11428571428571428,0.515625,0.46970957495083954,0.5277777777777778,0.6666666666666666,0.3208092485549132,0.25,0.0,0.0
11,2019-10-26,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.2222222222222222,0.3333333333333333,0.12857142857142856,0.1714285714285714,0.421875,0.3596152876518934,0.2777777777777778,0.4,0.3439306358381503,0.0,0.0,0.0
13,2019-11-03,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.1111111111111111,0.1111111111111111,0.15714285714285714,0.0857142857142857,0.453125,0.46640699843694855,0.19444444444444442,0.2,0.2601156069364162,0.0,0.0,0.0
14,2019-11-09,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.2222222222222222,0.1111111111111111,0.2571428571428571,0.12857142857142856,0.546875,0.3498462159027883,0.6666666666666666,0.3333333333333333,0.30346820809248554,0.0,0.0,0.0
15,2019-11-23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0,0.2222222222222222,0.12857142857142856,0.24285714285714283,0.609375,0.46943225936570365,0.5,0.4666666666666667,0.3554913294797689,0.25,0.0,0.0
16,2019-12-01,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.1111111111111111,0.2222222222222222,0.15714285714285714,0.3142857142857143,0.21875,0.37997277265164126,0.3055555555555555,0.2,0.2456647398843931,0.0,0.0,0.0
17,2019-12-04,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.2222222222222222,0.5555555555555556,0.21428571428571427,0.2857142857142857,0.375,0.6440528412242223,0.3333333333333333,0.26666666666666666,0.2947976878612717,0.25,0.0,0.0
18,2019-12-07,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.3333333333333333,0.1111111111111111,0.2571428571428571,0.15714285714285714,0.203125,0.4678313921242374,0.3611111111111111,0.4666666666666667,0.34104046242774577,0.0,0.0,0.0
19,2019-12-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.1111111111111111,0.1111111111111111,0.04285714285714285,0.19999999999999998,0.25,0.773055009327888,0.2222222222222222,0.2,0.5346820809248556,0.25,0.0,0.0
21,2019-12-21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,0.07142857142857142,0.0857142857142857,0.390625,0.4706297584833359,0.25,0.0,0.4161849710982659,0.25,0.0,0.0
22,2019-12-26,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.1111111111111111,0.0,0.19999999999999998,0.04285714285714285,0.765625,0.4686255231180356,0.5833333333333333,0.3333333333333333,0.40173410404624277,0.25,0.0,0.0
23,2019-12-28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.2222222222222222,0.1111111111111111,0.41428571428571426,0.2571428571428571,0.609375,0.6329224020571775,0.611111111111111,0.6,0.2716763005780347,0.25,0.0,0.0
24,2020-01-01,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.1111111111111111,0.2222222222222222,0.14285714285714285,0.21428571428571427,0.265625,0.6606035395552867,0.19444444444444442,0.13333333333333333,0.1734104046242775,0.0,0.0,0.0
26,2020-01-11,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.1111111111111111,0.0,0.24285714285714283,0.18571428571428572,0.546875,0.4635203953007614,0.38888888888888884,0.4,0.22832369942196531,0.0,0.0,0.0
27,2020-01-18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.1111111111111111,0.1111111111111111,0.24285714285714283,0.18571428571428572,0.5,0.7300332778702163,0.3055555555555555,0.2,0.21387283236994217,0.0,0.0,0.0
28,2020-01-21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0.2222222222222222,0.2222222222222222,0.2571428571428571,0.18571428571428572,0.578125,0.46415065799425204,0.4722222222222222,0.5333333333333333,0.3901734104046244,0.25,0.0,0.0
29,2020-02-01,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.3333333333333333,0.2222222222222222,0.3142857142857143,0.12857142857142856,0.578125,0.24238642666263302,0.3333333333333333,0.3333333333333333,0.21676300578034688,0.25,0.0,0.0
30,2020-02-08,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.3333333333333333,0.1111111111111111,0.3571428571428571,0.15714285714285714,0.453125,0.46623052488277117,0.38888888888888884,0.5333333333333333,0.29190751445086704,0.25,0.0,0.0
31,2020-02-23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.2222222222222222,0.3333333333333333,0.38571428571428573,0.18571428571428572,0.484375,0.734835879594615,0.4722222222222222,0.3333333333333333,0.29768786127167635,0.0,0.0,0.0
32,2020-03-01,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.1111111111111111,0.1111111111111111,0.3,0.15714285714285714,0.40625,0.47110875813038877,0.4444444444444444,0.3333333333333333,0.29190751445086704,0.5,0.0,0.0
33,2020-03-08,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.0,0.4444444444444444,0.07142857142857142,0.2571428571428571,0.34375,0.48774769323854184,0.08333333333333333,0.06666666666666667,0.35260115606936415,0.0,0.0,0.0
34,2020-06-21,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.0,0.0,0.12857142857142856,0.09999999999999999,0.203125,,0.2222222222222222,0.2,0.18208092485549135,0.0,0.0,0.0
35,2020-06-24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.1111111111111111,0.0,0.11428571428571428,0.05714285714285714,0.546875,,0.3333333333333333,0.3333333333333333,0.3323699421965318,0.25,0.0,0.0
36,2020-07-01,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.2222222222222222,0.1111111111111111,0.1714285714285714,0.2571428571428571,0.265625,,0.16666666666666666,0.06666666666666667,0.3786127167630058,0.0,0.3333333333333333,0.3333333333333333
37,2020-07-06,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.1111111111111111,0.07142857142857142,0.07142857142857142,0.46875,,0.3055555555555555,0.2,0.5173410404624278,0.25,0.0,0.0
38,2020-07-09,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.1111111111111111,0.1111111111111111,0.14285714285714285,0.3428571428571428,0.328125,,0.3055555555555555,0.26666666666666666,0.4161849710982659,0.5,0.0,0.0
39,2020-07-12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,0.3333333333333333,0.04285714285714285,0.37142857142857144,0.421875,,0.16666666666666666,0.13333333333333333,0.29190751445086704,0.0,0.0,0.0
40,2020-07-16,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.1111111111111111,0.1111111111111111,0.12857142857142856,0.18571428571428572,0.5625,,0.25,0.06666666666666667,0.3670520231213873,0.0,0.0,0.0
41,2020-07-20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.1111111111111111,0.0,0.05714285714285714,0.07142857142857142,0.484375,,0.1388888888888889,0.13333333333333333,0.27456647398843936,0.0,0.0,0.0
42,2020-07-26,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.1111111111111111,0.3333333333333333,0.24285714285714283,0.21428571428571427,0.796875,,0.3611111111111111,0.3333333333333333,0.2369942196531792,0.0,0.0,0.0
0,2019-08-11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.0,0.1111111111111111,0.05714285714285714,0.15714285714285714,0.3125,0.5752407603489135,0.25,0.13333333333333333,0.47976878612716767,0.0,0.0,0.0
